image_id,image_url,image_width,image_height,object_id,object_name,x,y,w,h
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5369,man has glasses.,416,192,33,43
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5370,see man's glasses.,416,199,22,20
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5371,boy has pants.,306,285,35,86
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798584,boy,281,212,77,167
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798583,pants,295,287,46,81
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5372,man has jeans.,466,290,51,78
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798586,man,446,203,74,181
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798585,jeans,457,290,49,82
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5373,sign on pole.,195,27,46,154
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5374,see pole's sign.,187,54,91,170
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5375,crack is on road.,18,360,119,91
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798588,road,4,226,219,369
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798587,crack,3,381,113,113
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5376,picture is outside.,16,4,556,202
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5377,arrow on sidewalk.,102,454,75,30
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5378,sidewalk has arrow.,108,444,52,39
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5379,man has bag.,123,207,22,27
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5380,see plastic bag.,125,208,12,15
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5381,boys have jackets.,297,238,133,80
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798617,jackets,285,235,145,81
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798616,boys,288,213,139,161
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5382,sign above curb.,166,3,170,393
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798618,curb,150,372,64,122
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5383,window has bars.,714,8,54,198
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5384,sign for parking.,167,1,114,64
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5385,curb  by car.,108,223,167,95
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5386,cones by road.,196,195,177,44
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5387,see safety cones.,196,199,40,44
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,5388,see rig in distance.,200,156,77,71
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798661,street,11,494,778,84
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798660,male,452,206,68,167
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798659,male,408,193,43,94
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798658,male,368,235,58,144
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,3798657,male,283,210,66,168
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060803,street,19,201,127,281
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060776,car,96,224,138,132
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060804,sign,190,48,59,92
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060805,boy,361,227,64,143
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060806,building,82,9,153,197
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060807,man,452,165,59,213
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060808,parking meter,226,214,57,215
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060809,sidewalk,272,222,363,366
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060810,jacket,398,215,59,72
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060811,window,94,22,120,41
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060812,scene,3,16,776,480
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060775,guys,298,198,249,183
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060813,people,297,172,268,218
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060815,jacket,344,242,92,88
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060816,hair,409,190,31,17
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060817,cars,77,185,213,136
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060818,pole,193,116,33,415
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060819,bag,497,301,59,74
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060820,car,81,194,161,167
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060821,skyscraper,7,8,68,174
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060822,line,15,230,125,64
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060823,traffic cone,144,210,26,20
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060824,crane,301,4,73,79
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060825,light,49,68,58,45
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060826,fence,315,197,67,32
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060827,tree,49,118,63,108
16,https://cs.stanford.edu/people/rak248/VG_100K/16.jpg,800,600,1060828,cone,129,209,52,22
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5389,screens are off.,39,248,453,108
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5390,paintings on wall.,37,82,762,185
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798589,painting,210,157,77,82
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798590,wall,172,113,117,133
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5391,floor is wood.,146,448,180,145
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5392,see wood floors.,110,504,599,132
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5393,chair is black.,195,331,174,235
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798591,computer chair,180,306,181,273
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5394,desk has curves.,149,327,364,76
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798592,desk,130,298,385,106
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5395,chair is empty.,3,443,75,135
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798593,chair,0,443,103,178
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5396,screen is black.,313,243,176,111
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5397,monitor off.,318,244,107,73
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5398,sign is blue.,226,163,59,78
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5399,wall sign is blue.,238,165,35,61
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5400,painting on wall.,753,82,47,106
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5401,keys on board white.,285,348,104,32
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798594,keyboard,275,333,129,56
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5402,chair rolls.,201,332,133,158
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5403,see tan chair.,2,435,90,192
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5404,poster with letters.,48,91,113,194
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5405,desk has tv.,505,163,246,402
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5406,white desk has tv.,332,99,466,442
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798621,computer,294,241,128,85
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798620,laptop,381,248,97,84
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798619,desk,138,290,388,192
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5407,laptop is silver.,404,243,63,97
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5408,laptop not green.,410,259,75,86
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5409,see cupboard.,7,331,191,224
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5410,cupboard not white.,656,272,88,195
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5411,see lamp.,192,231,40,109
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798623,poster,231,167,45,71
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,3798622,heart,233,174,32,24
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5412,star is black.,293,230,27,32
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5413,black star here.,291,226,36,31
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5414,"star noted, black.",295,230,17,26
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,5415,star shows black.,289,234,28,23
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060859,tile,5,419,792,216
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060860,wall,10,10,789,465
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060849,laptop,404,243,63,97
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060862,picture,6,6,778,606
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060861,monitor,5,289,130,111
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060833,chair,195,331,174,235
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060863,poster,348,94,98,162
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060845,poster,48,91,113,194
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060864,chair,200,331,157,232
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060866,desk,134,321,379,125
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060865,lampstand,197,247,29,90
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060867,laptop,388,252,83,79
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060868,chairs,6,329,367,307
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060869,keyboard,292,347,92,22
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060835,chair,3,443,75,135
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060870,alphabet,63,102,62,128
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060837,monitor,318,244,107,73
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060853,lamp,192,231,40,109
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060871,bending rules,348,102,88,21
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060872,cabinet,95,372,70,137
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060874,door,670,287,36,229
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060873,cabinet,637,275,93,258
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060875,phone,254,312,38,24
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060839,picture,238,165,35,61
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060876,vent,283,390,58,42
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060877,star,287,237,23,14
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060857,star,295,230,17,26
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060878,wheels,204,496,154,67
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060879,stand,401,319,67,25
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060880,mouse,380,361,16,18
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060881,lights,339,264,62,49
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060882,thing,490,89,277,353
17,https://cs.stanford.edu/people/rak248/VG_100K/17.jpg,800,640,1060844,chair,2,435,90,192
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060883,hair,690,268,48,62
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060902,man,641,267,146,296
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060885,computer,329,250,136,110
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5419,bottle,116,366,39,74
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5420,soda,124,424,25,15
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060888,can,310,352,26,43
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060910,table,3,328,562,142
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060891,monitor,753,260,46,140
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060892,keyboard,354,366,122,26
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060893,shelf,451,108,185,271
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060895,window,5,7,302,337
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5427,there,5,3,777,596
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060900,mug,87,403,33,47
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5429,mouse,37,467,44,25
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060905,cpu,395,421,116,115
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5431,tissue,165,348,44,29
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5432,bag,9,361,72,87
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,5433,helmet,472,143,45,39
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060913,floor,180,481,477,118
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060914,books,587,106,34,83
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060889,desk,3,328,562,142
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060915,shirt,622,350,176,172
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060916,wall,320,7,421,326
18,https://cs.stanford.edu/people/rak248/VG_100K/18.jpg,800,600,1060917,chair,594,392,169,189
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060928,mouse,320,467,37,24
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5435,mousepad,289,468,85,31
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5436,computer monitor,133,304,173,141
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060922,tape,306,232,22,50
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060923,tape,342,233,17,35
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5440,tape,402,233,13,28
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5441,tape,449,234,13,37
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060926,tape,500,229,15,26
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060942,wall,64,2,725,378
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5443,connection wire,311,439,137,39
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060930,keyboard,120,454,175,33
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5445,connection wire,275,401,66,69
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5446,electrical outlet,192,231,21,39
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5447,computer screen,169,262,128,52
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5448,tube,256,232,393,31
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5449,wires,250,239,410,24
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5450,computer mouse,718,447,28,27
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5451,mousepad,706,448,91,37
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5452,computer printer,3,335,151,151
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5453,office,6,17,782,571
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060961,desk,1,338,798,191
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5455,desktop computer,134,299,169,192
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5456,desktop computer,500,252,180,206
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5457,desktop computer,167,258,249,145
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5458,desktop computer,445,244,131,159
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5459,printer cable,662,330,98,81
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5460,keyboard,516,447,188,40
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5461,cable,664,398,89,67
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060959,chair,33,523,260,75
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,5463,computer monitor,519,244,143,143
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1024429,printer,3,335,151,151
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060947,monitor,500,252,180,206
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060963,monitor,519,244,143,143
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060970,desk,395,391,403,134
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060972,electonics,447,236,351,269
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060971,cords,670,383,98,68
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060973,speaker,427,339,40,63
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060920,monitor,133,304,173,141
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1024456,computer,301,332,108,74
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1024455,computer,498,364,170,87
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1024454,printer,691,279,98,113
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060939,mouse,718,447,28,27
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060937,pipe,256,232,393,31
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060975,hallway,4,5,83,313
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060974,fire alarm,59,145,18,28
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060976,cords,251,226,406,25
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060977,mouse,710,445,41,33
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060943,scene,6,17,782,571
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060978,cables,288,514,414,85
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060979,computers,115,224,578,262
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060980,roof,6,2,789,50
19,https://cs.stanford.edu/people/rak248/VG_100K/19.jpg,800,600,1060981,wall,1,408,797,103
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061006,picture,12,6,778,584
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061007,books,616,24,174,70
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,5466,self,606,110,192,15
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061011,books,659,163,140,137
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1060987,shelf,629,270,159,97
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1060988,computer,217,239,156,163
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1060989,desk,80,357,433,66
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,5471,wall,11,7,119,68
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,5472,wall,541,6,76,336
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1060992,one person,118,237,167,273
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1060994,bottle,410,324,33,70
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061015,hair,142,231,79,78
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061016,telephone,537,350,71,55
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061013,man,73,231,231,340
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061017,shirt,88,332,196,144
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061019,bookshelf,623,110,169,44
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061018,book,619,25,21,102
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061020,mouse,368,385,22,18
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061022,back,64,382,185,187
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061021,chair,61,385,262,214
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061023,mug,618,213,32,42
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061024,tape dispenser,658,237,34,43
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061025,can,75,361,25,37
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061027,keyboard,262,378,95,30
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061026,keyboard,279,433,50,29
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061028,boxes,596,419,128,180
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061029,file cabinet,393,421,114,177
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061031,mouse pad,330,448,84,40
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061030,mouse,347,449,39,25
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061032,table,275,386,235,37
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061034,socket,717,532,13,47
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061033,plug,701,543,23,18
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061035,books,346,351,64,32
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061036,time,157,1,362,224
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061037,case,14,351,59,38
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061014,window,339,5,181,309
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061038,self,708,294,86,98
20,https://cs.stanford.edu/people/rak248/VG_100K/20.jpg,800,600,1061039,shutter,345,0,170,314
